"brand","model","model_year","milage","engine","accident","clean_title","price","horsepower","engine_displacement","fuel_typeDiesel","fuel_typeE85 Flex Fuel","fuel_typeGasoline","fuel_typeHybrid","fuel_typenot supported","fuel_typePlug-In Hybrid","transmission_groupedDual-Clutch","transmission_groupedManual","transmission_groupedOther","transmission_groupedSingle-Speed","ext_color_groupedBlack","ext_color_groupedBlue","ext_color_groupedBrown","ext_color_groupedGray","ext_color_groupedRare","ext_color_groupedRed","ext_color_groupedWhite","int_color_groupedBlack","int_color_groupedBrown","int_color_groupedGray","int_color_groupedRare","int_color_groupedRed","int_color_groupedWhite"
"Subaru","Impreza WRX Sti Special Edition",2010,-1.07115092738811,"305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel",0,1,-0.0591176819881337,-0.310328173372015,-0.715379853026383,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Chevrolet","Bolt EV LT",2018,-0.295211374540708,"200.0HP Electric Motor Electric Fuel System",0,1,-0.34370438164171,-1.25433610909247,-1.75601219566211,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Chevrolet","Monte Carlo Supercharged SS",2004,1.60779954832399,"240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel",0,1,-0.483456778793019,-0.89471403834182,0.161725995707733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Cadillac","Escalade Platinum Edition",2012,1.82672391660684,"403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability",0,1,-0.402146293177712,0.570745899967076,1.78099833183226,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chrysler","300M Base",2004,-0.37703313817791,"250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.489809160481715,-0.804808520654157,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Chevrolet","Silverado 2500 LT H/D Extended Cab",2006,1.99405793240239,"360.0HP 6.6L 8 Cylinder Engine Diesel Fuel",0,1,-0.318294854886926,0.184152173910128,2.05087705451968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Mercedes-Benz","AMG C 63 S",2017,-0.357911435995811,"503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel",0,1,0.145429008387874,1.4698010768437,0.296665357051444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Ferrari","488 Spider Base",2019,-0.971718076041196,"660.0HP 3.9L 8 Cylinder Engine Gasoline Fuel",0,1,3.43596272313235,2.88131770454,0.229195676379589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Acura","TLX V6 Tech",2015,-0.510885053452605,"290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.287803422781186,-0.445186449903508,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Chevrolet","Corvette Z06",2006,-0.434398244724208,"505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel",0,1,-0.0324376788956109,1.48778218038123,2.3207557772071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Lexus","NX 350h Premium",2024,-1.23177322571775,"240.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid",0,1,0.0818924867375378,-0.89471403834182,-0.715379853026383,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mercedes-Benz","SLK-Class SLK 350",2008,1.07239188722521,"268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.38944152980032,-0.642978588816365,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Jeep","Wrangler Unlimited Sahara",2020,0.221724722250163,"2.0L I4 16V GDI DOHC Turbo",0,1,-0.118398107907044,0.0345092126828851,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Chevrolet","Silverado 1500 LT",2012,0.751147290565944,"315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability",1,1,-0.356409145019102,-0.220422655684352,1.17377120578556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Lexus","GX 460 Base",2010,0.619150180402913,"301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",1,1,-0.286532946443447,-0.34629038044708,0.701483441082574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Jeep","Wrangler Unlimited X",2008,1.37701972468823,"202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel",0,1,-0.364032003045537,-1.23635500555494,0.161725995707733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"RAM","1500 Tradesman/Express",2017,-0.468817308651987,"395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel",1,1,-0.261123419688663,0.498821485816946,1.44364992847298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Ford","Explorer ST",2021,-0.489755572541385,"3.0L V6 24V GDI DOHC Twin Turbo",0,1,0.00065822970249467,0.253744061113599,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mercedes-Benz","G 550 4x4 Squared Base",2017,-0.786868581046843,"416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel",1,1,2.16548638539317,0.687623072961037,0.296665357051444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"BMW","M4 Competition",2021,-0.998488459096135,"503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",1,1,0.577390963219195,1.4698010768437,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Chevrolet","Colorado ZR2",2019,-0.493675521488716,"308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",0,1,-0.125182451550571,-0.283356518065716,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Lincoln","Navigator L Select",2016,0.373914349917491,"380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",1,1,-0.245610903604868,0.363963209285453,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Mercedes-Benz","E-Class E 350",2016,-0.121280371492333,"302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.248431361074649,-0.337299828678313,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ford","Mustang Shelby GT500",2007,-1.09704171214267,"500.0HP 5.4L 8 Cylinder Engine Gasoline Fuel",0,1,-0.0451551470363801,1.4428294215374,1.24124088645742,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Dodge","Charger SRT8",2008,0.640834190677414,"425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel",1,1,-0.369113908396493,0.768538038879933,1.7135286511604,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Jaguar","XK Base",2007,-0.166694414174819,"300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel",0,1,-0.337351999953014,-0.355280932215846,0.431604718395154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Honda","Civic EX",2020,-0.971048816464823,"174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel",0,1,-0.23571389293388,-1.48809045508039,-1.39007665974493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Subaru","Impreza 2.0i",2019,-0.663858670909399,"152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",1,1,-0.296061518976491,-1.68588259399325,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Saab","9-3 Aero",2009,0.789390694930143,"280.0HP 2.8L V6 Cylinder Engine Gasoline Fuel",0,1,-0.401511055008842,-0.53509196759117,-0.512970811010818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"BMW","650 Gran Coupe i xDrive",2014,0.349170867293854,"445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel",0,1,-0.32845866558884,0.948349074255258,0.566544079738864,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Jeep","Wrangler Unlimited Sport",2018,-0.118890158719571,"285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",0,1,-0.121371022537353,-0.490139208747339,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Ford","F-350 King Ranch",2015,0.529737100999417,"440.0HP 6.7L 8 Cylinder Engine Diesel Fuel",0,1,0.0933394785405678,0.903396315411427,2.11834673519153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Mazda","CX-30 Preferred",2020,-1.04768859881068,"2.5L I4 16V GDI DOHC",0,1,-0.216428062126999,0.377765291445489,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Jeep","Wrangler Sport",2000,1.11340793840581,"181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.38944152980032,-1.42515659269903,0.296665357051444,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lexus","RX 330 Base",2006,0.870657929204064,"230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel",0,1,-0.426285343594756,-0.984619556029482,-0.175622407651542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"INFINITI","QX56 Base",2011,0.732216805405666,"400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel",0,1,-0.394523435151277,0.543774244660778,1.37618024780113,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hyundai","Veloster Value Edition",2017,-0.178951425273544,"1.6L I4 16V GDI DOHC",0,0,-0.367856136822132,0.0623137266831918,-1.32260697907308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Chevrolet","Silverado 1500 LT Extended Cab",2002,1.02841197220638,"285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel",1,1,-0.491079636819455,-0.490139208747339,1.17377120578556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Rivian","R1S Launch Edition",2022,-1.088360459352,"835.0HP Electric Motor Electric Fuel System",0,1,0.609152871662674,4.45466426407409,-1.77855814723716,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"Land","Rover Range Rover HSE SWB",2020,-0.443959095815258,"395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid",0,1,0.297886168916576,0.498821485816946,-0.378031449667107,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"BMW","M4 Base",2020,-0.702102075273597,"425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,0.194977585559702,0.768538038879933,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Mercedes-Benz","E-Class E 350",2014,-0.214498669630067,"302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",0,1,-0.254771037999967,-0.337299828678313,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Honda","Accord Hybrid Base",2021,-0.596492914121863,"2.0L I4 16V MPFI DOHC Hybrid",0,0,-0.200801203172807,-0.164467880394281,-1.05272825638566,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Toyota","Prius v Three",2016,0.412693161942788,"134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid",1,1,-0.337351999953014,-1.84771252583104,-1.18766761772937,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Subaru","WRX Premium",2022,-1.08954600488729,"271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel",1,1,-0.146780549292137,-0.616006933510067,-0.782849533698238,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Bentley","Bentayga Speed",2020,-0.816813166664011,"6.0L W12 48V PDI DOHC Twin Turbo",0,1,1.64452756310322,0.315335352979854,1.64605897048855,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Ford","Explorer ST",2022,-0.962902971335249,"400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",0,1,0.088257573189611,0.543774244660778,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Suburban LT",2016,0.636417077473349,"355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability",1,1,-0.184894839424312,0.139199415066297,1.17377120578556,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Chevrolet","Silverado 1500 Limited Custom",2022,-0.655158296416544,"2.7 Liter DOHC Turbo",0,0,-0.0870935709451504,0.325316644950838,-0.0124318342709677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Ford","Explorer Platinum",2020,-0.00316561711350618,"3.0L V6 24V GDI DOHC Twin Turbo",1,1,-0.0991376866269178,0.0953207503915432,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lexus","RX 350 Base",2017,0.748584982473543,"295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",1,1,-0.252230085324489,-0.400233691059677,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Land","Rover Range Rover 3.0L V6 Supercharged HSE",2019,-0.555821053580538,"380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",1,1,0.17082583037928,0.363963209285453,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Ford","Explorer Platinum",2021,0.004578672270244,"3.0L V6 24V GDI DOHC Twin Turbo",0,1,-0.0581140056813197,0.120073465684279,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dodge","Challenger SRT8 392",2012,-0.593108372835632,"–",0,1,-0.140428167603441,0.822941559741029,-1.61716006115118,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Chevrolet","Equinox 2LT",2012,0.610660144634061,"264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",1,1,-0.470752015415628,-0.67894079589143,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dodge","Challenger SXT",2022,-0.673419522000448,"303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",0,1,-0.172190076046921,-0.328309276909547,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Porsche","911 Carrera",2021,-1.09600914022484,"379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel",0,0,0.920406869645396,0.354972657516687,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Volvo","XC70 T6 Platinum",2012,0.0818877141924712,"300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",1,1,-0.364032003045537,-0.355280932215846,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lexus","GX 470 Base",2005,2.54858729568327,"270.0HP 4.7L 8 Cylinder Engine Gasoline Fuel",1,1,-0.369113908396493,-0.624997485278833,0.76895312175443,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Porsche","911 Carrera GTS",2015,-0.786237564874834,"430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel",0,1,1.1224253121093,0.813490797723765,0.161725995707733,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Volvo","XC70 3.2",2008,2.01317963458449,"235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel",0,1,-0.477104397104324,-0.939666797185651,-0.243092088323397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Nissan","350Z NISMO",2008,0.225300480558215,"306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",1,1,-0.210304366179096,-0.301337621603248,-0.0406830463078318,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Porsche","911 Turbo",2007,0.167935374011918,"480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel",0,1,0.393159189483637,1.26301838616208,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Land","Rover Range Rover SWB",2020,-0.682980373091498,"355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid",0,1,0.323295695671359,0.139199415066297,-0.378031449667107,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Porsche","Cayenne E-Hybrid S Platinum Edition",2017,0.0896128818740393,"416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas",1,1,-0.191247221113008,0.687623072961037,-0.378031449667107,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lexus","IS 350 Base",2007,0.732025588383845,"306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel",1,1,-0.402146293177712,-0.301337621603248,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Porsche","Macan S",2015,0.11057026746562,"340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel",1,1,-0.229361511245184,0.00434113853480357,-0.378031449667107,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Land","Rover Range Rover 5.0L Supercharged",2016,-0.013720796718025,"510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel",0,1,-0.0960250195994568,1.53273493922506,0.971362163769995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"GMC","Savana 2500 Work Van",2018,-0.0240465158963585,"341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability",0,1,-0.146780549292137,0.0133316903035698,1.64605897048855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Toyota","4Runner SR5",2018,-0.621810047810963,"270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel",0,1,-0.115018640848658,-0.624997485278833,0.296665357051444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Hyundai","Palisade SEL",2020,0.0911999831551535,"291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel",0,1,-0.159485312669529,-0.436195898134742,0.161725995707733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"GMC","Sierra 2500 Denali",2015,0.406956651288158,"397.0HP 6.6L 8 Cylinder Engine Diesel Fuel",0,1,0.0564956647461316,0.516802589354479,2.05087705451968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Genesis","GV70 3.5T Sport",2022,-1.07057727632265,"3.5L V6 24V PDI DOHC Twin Turbo",0,0,0.0465732445483886,0.437648135191515,-0.0406830463078318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Dodge","Ram Van 1500",2002,0.10100941637457,"175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel",1,1,-0.464399633726932,-1.47909990331162,0.229195676379589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Chevrolet","Impala 1LT",2017,0.10100941637457,"305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel",1,1,-0.338622476290753,-0.310328173372015,0.0267866343640234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Audi","A4 2.0T Premium Plus",2015,0.357622659658342,"220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability",1,1,-0.362761526707797,-1.07452507371714,-1.05272825638566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Nissan","Altima 2.5 S",2003,2.37649197604438,"175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel",1,1,-0.529206631715007,-1.47909990331162,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Porsche","911 Carrera 4S",2017,-0.63517611763625,"420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel",0,1,0.67337545053539,0.723585280036102,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"BMW","X1 xDrive 28i",2015,0.402482172977547,"240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.400875816839973,-0.89471403834182,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"GMC","Yukon Denali",2018,0.536984226126433,"420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel",0,1,-0.134075785914745,0.723585280036102,1.78099833183226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Land","Rover Defender SE",2021,-0.97037955688845,"395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid",0,1,0.393171894247014,0.498821485816946,-0.378031449667107,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Porsche","911 Turbo S",2023,-1.23456499423633,"3.8L H6 24V GDI DOHC Twin Turbo",0,0,2.92650171169894,0.50883809392966,0.161725995707733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Toyota","Land Cruiser Base",2000,3.82974134188392,"230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.369113908396493,-0.984619556029482,0.76895312175443,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Scion","xB Base",2011,0.587197816056625,"158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel",0,1,-0.464399633726932,-1.63193928338065,-0.782849533698238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Honda","S2000 Base",2001,1.05518235526132,"240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",1,1,-0.337351999953014,-0.89471403834182,-1.05272825638566,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Mazda","CX-30 Select",2020,-0.794612870430593,"2.5L I4 16V GDI DOHC",0,1,-0.242129798439462,0.309332275411641,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"BMW","M4 Competition",2023,-1.16197901275308,"503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel",0,1,0.494810001266148,1.4698010768437,-0.378031449667107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Porsche","911 Carrera 4S",2006,0.292226438195563,"355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel",0,1,-0.0197329155182192,0.139199415066297,0.161725995707733,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ford","F-250 Lariat",2015,0.572053427928403,"385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability",1,1,-0.153132930980833,0.408915968129284,1.78099833183226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Chevrolet","Corvette Base",2007,0.00540090546407427,"400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel",1,1,-0.135536833703145,0.543774244660778,1.64605897048855,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lexus","LS 460 L",2008,0.674660481837547,"380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel",1,1,-0.419932961906061,0.363963209285453,0.701483441082574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Toyota","Sienna XSE 25th Anniversary",2023,-1.22794888528133,"245.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid",0,1,0.189895680208745,-0.849761279497989,-0.715379853026383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Mercedes-Benz","AMG G 63 Base",2021,-1.0872896440298,"4.0L V8 32V GDI DOHC Twin Turbo",0,1,4.83348669464544,0.415320435729522,0.296665357051444,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Audi","A4 2.0T Premium quattro",2011,2.22351835858758,"211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.496161542170411,-1.15544003963604,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Mercedes-Benz","GLC 300 Base 4MATIC",2018,-0.306282840104143,"241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.211574842516835,-0.885723486573054,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Porsche","911 Turbo Cabriolet",2009,-0.979366756914036,"480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel",0,1,1.08558149831487,1.26301838616208,0.0267866343640234,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Toyota","86 860 Special Edition",2017,0.435639204561307,"200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel",0,1,-0.31194247319823,-1.25433610909247,-1.05272825638566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Jaguar","XJ8 L",2000,-0.37703313817791,"290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel",0,1,-0.407228198528669,-0.445186449903508,0.296665357051444,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Chevrolet","Corvette Base",1996,0.402367442764454,"300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel",0,1,-0.381818671773885,-0.355280932215846,1.44364992847298,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Tesla","Model 3 Long Range",2018,-0.545552699508751,"271.0HP Electric Motor Electric Fuel System",0,1,-0.19893360295633,-0.616006933510067,-1.73833688799816,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"Hyundai","Tucson SEL",2022,-0.976192554351808,"2.5L I4 16V PDI DOHC",0,0,-0.210317070942473,0.412126006960078,-0.715379853026383,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
